FILE	ID	CHR	P0	P1	BLOCK	Z	P	RESID.Z	PIP	IN.CRED.SET	TRAIT
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000120088.10.CRHR1.wgt.RDat	CRHR1	17	43699267	43699267	17:43056905..45876022	1.80869	0.070499	2.09970198713098	0.00083620437571446	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000178852.11.EFCAB13.wgt.RDat	EFCAB13	17	45400656	45400656	17:43056905..45876022	3.63743	0.000275	3.45365666121574	0.00095323013787162	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000228782.3.MRPL45P2.wgt.RDat	MRPL45P2	17	45527934	45527934	17:43056905..45876022	3.94632	7.94e-05	3.58439574839552	0.00176800621968059	FALSE	TC
NULL	NULL.17:43056905..45876022	17	0	0	17:43056905..45876022	0	1	0	0.00435106739446673	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.KPNB1.wgt.RDat	KPNB1	17	45726842	45726842	17:43056905..45876022	4.959885	7.05e-07	4.63171031389831	0.0731495636769669	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000263766.1.RP11-580I16.2.wgt.RDat	RP11-580I16.2	17	45681226	45681226	17:43056905..45876022	-5.14917	2.62e-07	-4.81487295051936	0.16614364540652	TRUE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.PLEKHM1.wgt.RDat	PLEKHM1	17	43513088	43513088	17:43056905..45876022	-0.176	0.86	0.113888527946612	0.927279589926674	TRUE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000159314.7.ARHGAP27.wgt.RDat	ARHGAP27	17	43471275	43471275	17:43056905..45876022	1.8593	0.063	2.12982267920417	0.927471818511763	TRUE	TC
INTERCEPT	INTERCEPT.19:9238393..11284028	19	0	0	19:9238393..11284028	-1.82795725180339	0.0675559675683708	0	0	FALSE	TC
NULL	NULL.19:9238393..11284028	19	0	0	19:9238393..11284028	0	1	0	3.21824055245559e-07	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Whole_Blood/GTEx.Whole_Blood.ENSG00000267650.1.CTD-2553C6.1.wgt.RDat	CTD-2553C6.1	19	10106673	10106673	19:9238393..11284028	-0.0809	0.936	0.058316849847967	0.000195374467166821	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000065989.11.PDE4A.wgt.RDat	PDE4A	19	10527449	10527449	19:9238393..11284028	-0.5165	0.605	-0.458569633537207	0.00019825441191178	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.RAVER1.wgt.RDat	RAVER1	19	10426888	10426888	19:9238393..11284028	1.36622	0.172	1.03559380571171	0.000201299478811036	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.DNMT1.wgt.RDat	DNMT1	19	10244021	10244021	19:9238393..11284028	0.58086	0.561	0.842536295719448	0.000202215230560618	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.OLFM2.wgt.RDat	OLFM2	19	9964393	9964393	19:9238393..11284028	0.50303	0.615	0.507610966603115	0.000204018418282807	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.S1PR5.wgt.RDat	S1PR5	19	10623623	10623623	19:9238393..11284028	-1.78144	0.0748	-1.45030106052095	0.000204803542846841	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.COL5A3.wgt.RDat	COL5A3	19	10070237	10070237	19:9238393..11284028	-0.62197	0.534	-0.411160510422278	0.000207161912567207	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000076662.5.ICAM3.wgt.RDat	ICAM3	19	10444452	10444452	19:9238393..11284028	-0.362	0.717	-0.355492903750062	0.000211005944857109	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ZNF317.wgt.RDat	ZNF317	19	9251055	9251055	19:9238393..11284028	-0.00789	0.994	-0.584089580977408	0.000218408455693529	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Pituitary/GTEx.Pituitary.ENSG00000130811.6.EIF3G.wgt.RDat	EIF3G	19	10226155	10226155	19:9238393..11284028	-0.7789	0.436057	-0.724553367025406	0.000220691544663689	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000175898.4.CTD-2369P2.2.wgt.RDat	CTD-2369P2.2	19	10332111	10332111	19:9238393..11284028	0.70294	0.482096	0.802779977274199	0.000221440427894733	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Left_Ventricle/GTEx.Heart_Left_Ventricle.ENSG00000196110.3.ZNF699.wgt.RDat	ZNF699	19	9404951	9404951	19:9238393..11284028	0.15832	0.874	-0.778818484204961	0.000227974721265725	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000129347.15.KRI1.wgt.RDat	KRI1	19	10665763	10665763	19:9238393..11284028	1.53	0.126	1.18396503246395	0.000229331217903431	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000174652.13.ZNF266.wgt.RDat	ZNF266	19	9523272	9523272	19:9238393..11284028	0.158	0.874	-0.820309502151892	0.000231155593123295	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000196605.3.ZNF846.wgt.RDat	ZNF846	19	9862669	9862669	19:9238393..11284028	-0.44534	0.656	0.487329702225963	0.000247913313006371	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000267106.1.C19orf82.wgt.RDat	C19orf82	19	9732179	9732179	19:9238393..11284028	-0.688	0.491	0.461363086852923	0.000251461756891507	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000105376.4.ICAM5.wgt.RDat	ICAM5	19	10400657	10400657	19:9238393..11284028	-0.06471	0.948	-0.0293492878687743	0.000252500799862658	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.ZNF121.wgt.RDat	ZNF121	19	9671029	9671029	19:9238393..11284028	-0.19515	0.845	0.437059015772208	0.000254729836193173	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000171469.6.ZNF561.wgt.RDat	ZNF561	19	9715356	9715356	19:9238393..11284028	0.626	0.531	-0.386973771834657	0.000281066529167594	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000130818.6.ZNF426.wgt.RDat	ZNF426	19	9638667	9638667	19:9238393..11284028	0.24708	0.805	0.815933590726665	0.000287732517542764	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.LOC284385.wgt.RDat	LOC284385	19	9732157	9732157	19:9238393..11284028	-0.34881	0.727	0.587143751001561	0.000316858309980241	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Whole_Blood/GTEx.Whole_Blood.ENSG00000130813.13.C19orf66.wgt.RDat	C19orf66	19	10196806	10196806	19:9238393..11284028	-1.45119	0.147	-1.40828946934299	0.000317730806753491	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.CARM1.wgt.RDat	CARM1	19	10982189	10982189	19:9238393..11284028	-3.8349	0.000126	-3.97297246726367	0.000340946729077605	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000267534.1.S1PR2.wgt.RDat	S1PR2	19	10334520	10334520	19:9238393..11284028	1.32052	0.18666	1.57205198190971	0.000390290669645901	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.TYK2.wgt.RDat	TYK2	19	10461209	10461209	19:9238393..11284028	1.1029	0.27	0.954213255274013	0.000485371649577645	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Whole_Blood/GTEx.Whole_Blood.ENSG00000267607.1.CTD-2369P2.8.wgt.RDat	CTD-2369P2.8	19	10396477	10396477	19:9238393..11284028	-1.31919	0.187	-1.34768475573689	0.000489460309293851	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.ZNF559.wgt.RDat	ZNF559	19	9434447	9434447	19:9238393..11284028	-1.21109	0.226	-1.05291829220817	0.000502261924014915	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000267100.1.ILF3-AS1.wgt.RDat	ILF3-AS1	19	10762538	10762538	19:9238393..11284028	1.65	0.0988	1.47170832683556	0.000540313048013157	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000129355.6.CDKN2D.wgt.RDat	CDKN2D	19	10677138	10677138	19:9238393..11284028	1.89	0.0593	1.63475137493681	0.000614694053771069	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Tibial/GTEx.Artery_Tibial.ENSG00000105364.9.MRPL4.wgt.RDat	MRPL4	19	10362577	10362577	19:9238393..11284028	-1.49134	0.136	-1.59131263259003	0.00072215250867691	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.P2RY11.wgt.RDat	P2RY11	19	10222214	10222214	19:9238393..11284028	-1.34339	0.179	-1.20562056122598	0.000872892333183359	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Pituitary/GTEx.Pituitary.ENSG00000105401.2.CDC37.wgt.RDat	CDC37	19	10501810	10501810	19:9238393..11284028	0.8067	0.419832	1.48517352106092	0.00123368435573081	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000267370.1.CTD-2623N2.3.wgt.RDat	CTD-2623N2.3	19	9866828	9866828	19:9238393..11284028	-1.02809	0.303908	-1.94793718509088	0.00248394924540064	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000127616.13.SMARCA4.wgt.RDat	SMARCA4	19	11071598	11071598	19:9238393..11284028	4.57	4.78e-06	3.25123241522943	0.00412408117115298	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.TMED1.wgt.RDat	TMED1	19	10943114	10943114	19:9238393..11284028	1.59543	0.111	1.92683210825842	0.00422502261178294	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000129353.10.SLC44A2.wgt.RDat	SLC44A2	19	10713133	10713133	19:9238393..11284028	-1.39	0.164	-2.09855092503053	0.00639475662662056	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Lung/GTEx.Lung.ENSG00000214212.4.C19orf38.wgt.RDat	C19orf38	19	10947251	10947251	19:9238393..11284028	-2.0345	0.0419	-2.62110833110003	0.00777702532227926	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.KANK2.wgt.RDat	KANK2	19	11274942	11274942	19:9238393..11284028	-2.4812	0.0131	-2.98088813740655	0.00855216905410261	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Pancreas/GTEx.Pancreas.ENSG00000130164.7.LDLR.wgt.RDat	LDLR	19	11200038	11200038	19:9238393..11284028	-5.5603	2.69e-08	-5.51601300893536	0.990222108585292	TRUE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Sun_Exposed_Lower_leg/GTEx.Skin_Sun_Exposed_Lower_leg.ENSG00000130733.6.YIPF2.wgt.RDat	YIPF2	19	11034171	11034171	19:9238393..11284028	7.35	2.04e-13	6.26346838777724	0.999832362044782	TRUE	TC
INTERCEPT	INTERCEPT.19:18409862..19877471	19	0	0	19:18409862..19877471	-2.65312784110198	0.00797496598102898	0	0	FALSE	TC
NULL	NULL.19:18409862..19877471	19	0	0	19:18409862..19877471	0	1	0	4.61727982074755e-08	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000105700.6.KXD1.wgt.RDat	KXD1	19	18668572	18668572	19:18409862..19877471	0.3313	0.74	0.21994875532661	0.000201928218922579	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adrenal_Gland/GTEx.Adrenal_Gland.ENSG00000267419.1.CTC-559E9.6.wgt.RDat	CTC-559E9.6	19	19887411	19887411	19:18409862..19877471	-0.3963	0.692	0.343759341424472	0.000223255592505539	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Cells_Transformed_fibroblasts/GTEx.Cells_Transformed_fibroblasts.ENSG00000268030.1.AC005253.2.wgt.RDat	AC005253.2	19	18668585	18668585	19:18409862..19877471	1.04382	0.297	0.620160085141663	0.00024154249910305	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.C19orf60.wgt.RDat	C19orf60	19	18699494	18699494	19:18409862..19877471	-0.4416	0.659	-0.481895494178513	0.000244060158497251	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.PGPEP1.wgt.RDat	PGPEP1	19	18451397	18451397	19:18409862..19877471	-1.14592	0.252	-0.931041169035524	0.000246418434261895	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000105676.9.ARMC6.wgt.RDat	ARMC6	19	19144912	19144912	19:18409862..19877471	0.5345	0.593	1.61309921685442	0.000256128365412552	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000269019.1.AC005932.1.wgt.RDat	AC005932.1	19	19051131	19051131	19:18409862..19877471	-0.93708	0.349	-0.942635632086209	0.000258577582096757	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.COPE.wgt.RDat	COPE	19	19010323	19010323	19:18409862..19877471	-1.18188	0.237	-0.774381533505955	0.000269014548498539	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Lung/GTEx.Lung.ENSG00000181035.9.SLC25A42.wgt.RDat	SLC25A42	19	19174808	19174808	19:18409862..19877471	0.4577	0.64719	1.74850321976408	0.000275337161842888	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.UBA52.wgt.RDat	UBA52	19	18682540	18682540	19:18409862..19877471	-0.72471	0.469	-0.576112117967012	0.000276648333821171	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Nerve_Tibial/GTEx.Nerve_Tibial.ENSG00000105696.4.TMEM59L.wgt.RDat	TMEM59L	19	18723661	18723661	19:18409862..19877471	-0.3343	0.738	-0.634281713062425	0.000284174612947245	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.HOMER3.wgt.RDat	HOMER3	19	19017768	19017768	19:18409862..19877471	-1.486	0.137	-1.41088600011668	0.000285233975605911	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.LOC729991.wgt.RDat	LOC729991	19	19287712	19287712	19:18409862..19877471	2.3553	0.0185	2.79532038374418	0.00031719167466409	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.MEF2BNB.wgt.RDat	MEF2BNB	19	19287712	19287712	19:18409862..19877471	-3.32631	0.00088	-3.03632544355862	0.000331277010541037	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000266904.1.LINC00663.wgt.RDat	LINC00663	19	19868175	19868175	19:18409862..19877471	-0.38928	0.697071	1.13787561934528	0.000339215817308966	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000005007.8.UPF1.wgt.RDat	UPF1	19	18942747	18942747	19:18409862..19877471	0.0432	0.96554	0.578607009313623	0.000436615610549577	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Heart_Left_Ventricle/GTEx.Heart_Left_Ventricle.ENSG00000064545.10.TMEM161A.wgt.RDat	TMEM161A	19	19229978	19229978	19:18409862..19877471	0.37622	0.707	1.50545220755731	0.000446392910515842	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Visceral_Omentum/GTEx.Adipose_Visceral_Omentum.ENSG00000105708.8.ZNF14.wgt.RDat	ZNF14	19	19821280	19821280	19:18409862..19877471	1.57714	0.114763	0.609756496621009	0.00060024924160439	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Artery_Coronary/GTEx.Artery_Coronary.ENSG00000167487.7.KLHL26.wgt.RDat	KLHL26	19	18747775	18747775	19:18409862..19877471	-0.7914	0.429	-1.17529846771394	0.000728043643819282	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Testis/GTEx.Testis.ENSG00000181896.7.ZNF101.wgt.RDat	ZNF101	19	19779605	19779605	19:18409862..19877471	1.8411	0.0656	2.70848487926158	0.000742676136261836	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.CILP2.wgt.RDat	CILP2	19	19649057	19649057	19:18409862..19877471	-1.96371	0.0496	-0.886076768016691	0.00127411069224215	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000268983.1.AC005253.4.wgt.RDat	AC005253.4	19	18679316	18679316	19:18409862..19877471	2.31	0.0206	1.54107085996081	0.00146840724783986	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Transverse/GTEx.Colon_Transverse.ENSG00000250067.7.YJEFN3.wgt.RDat	YJEFN3	19	19648128	19648128	19:18409862..19877471	-0.88494	0.376	-1.92924108181935	0.00163990664237657	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.MAU2.wgt.RDat	MAU2	19	19431629	19431629	19:18409862..19877471	4.92345	8.5e-07	2.50882673953564	0.00170299239701869	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000064607.12.SUGP2.wgt.RDat	SUGP2	19	19101697	19101697	19:18409862..19877471	-0.99061	0.32188	0.740550033188659	0.00172848591196427	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.LPAR2.wgt.RDat	LPAR2	19	19734477	19734477	19:18409862..19877471	-1.36777	0.171	-2.92518521766947	0.00230615506070804	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.CRLF1.wgt.RDat	CRLF1	19	18704034	18704034	19:18409862..19877471	1.62062	0.105	1.66183058259678	0.00238944138521646	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.HAPLN4.wgt.RDat	HAPLN4	19	19366451	19366451	19:18409862..19877471	0.0795	0.937	1.7039140193524	0.00246409784365579	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000105662.11.CRTC1.wgt.RDat	CRTC1	19	18794487	18794487	19:18409862..19877471	-1.89806	0.05769	-2.06310670253194	0.00389049866990191	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.LRRC25.wgt.RDat	LRRC25	19	18501954	18501954	19:18409862..19877471	-2.15734	0.031	-2.8661579860571	0.00729226188024387	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000105717.9.PBX4.wgt.RDat	PBX4	19	19672522	19672522	19:18409862..19877471	-2.52231	0.01166	-0.498150146924719	0.00887891123077863	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/NTR.BLOOD.RNAARR/NTR.ATP13A1.wgt.RDat	ATP13A1	19	19756011	19756011	19:18409862..19877471	-6.1725	6.72e-10	-3.73464305366872	0.0113048171365529	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Muscle_Skeletal/GTEx.Muscle_Skeletal.ENSG00000105705.11.SUGP1.wgt.RDat	SUGP1	19	19386827	19386827	19:18409862..19877471	1.29968	0.194	-0.593880666456125	0.0120993757524613	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.ELL.wgt.RDat	ELL	19	18553473	18553473	19:18409862..19877471	1.79118	0.0733	2.85867826992626	0.0174923993207799	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Skin_Not_Sun_Exposed_Suprapubic/GTEx.Skin_Not_Sun_Exposed_Suprapubic.ENSG00000213999.11.MEF2B.wgt.RDat	MEF2B	19	19267834	19267834	19:18409862..19877471	7.11493	1.12e-12	6.12038047049091	0.0226712521273083	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.GMIP.wgt.RDat	GMIP	19	19740285	19740285	19:18409862..19877471	-6.06139	1.35e-09	-6.19304817600898	0.0901193514168432	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Brain_Hippocampus/GTEx.Brain_Hippocampus.ENSG00000105671.7.DDX49.wgt.RDat	DDX49	19	19030484	19030484	19:18409862..19877471	7.5846	3.34e-14	6.146326182286	0.187657160704221	TRUE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/CMC.BRAIN.RNASEQ/CMC.GATAD2A.wgt.RDat	GATAD2A	19	19496641	19496641	19:18409862..19877471	4.75395	1.99e-06	2.38394886780251	0.2322478658282	TRUE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/METSIM.ADIPOSE.RNASEQ/METSIM.NDUFA13.wgt.RDat	NDUFA13	19	19626545	19626545	19:18409862..19877471	-2.72498	0.00643	-3.31065694668174	0.328947286240976	TRUE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Thyroid/GTEx.Thyroid.ENSG00000130511.11.SSBP4.wgt.RDat	SSBP4	19	18529674	18529674	19:18409862..19877471	-2.71158	0.0067	-3.9015284102407	0.374174852469731	TRUE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Colon_Sigmoid/GTEx.Colon_Sigmoid.ENSG00000064490.9.RFXANK.wgt.RDat	RFXANK	19	19303572	19303572	19:18409862..19877471	6.42747	1.3e-10	7.06111311107644	0.979671687374605	TRUE	TC
INTERCEPT	INTERCEPT.19:44744108..46102697	19	0	0	19:44744108..46102697	-1.48825945187103	0.136682483918638	0	0	FALSE	TC
NULL	NULL.19:44744108..46102697	19	0	0	19:44744108..46102697	0	1	0	1.17774896884227e-23	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/GTEx.Adipose_Subcutaneous/GTEx.Adipose_Subcutaneous.ENSG00000213889.6.PPM1N.wgt.RDat	PPM1N	19	46000489	46000489	19:44744108..46102697	0.425	0.671	0.0143514505200212	0.000104804717878298	FALSE	TC
/u/home/n/nmancuso/pasaniucdata/DATA/FUSION/WEIGHTS/YFS.BLOOD.RNAARR/YFS.EML2.wgt.RDat	EML2	19	46110252	46110252	19:44744108..46102697	0.68285	0.495	0.805087695669303	0.000111360779916137	FALSE	TC
